latitude,longitude,altitude,geometry,@id,landuse,name,type,@geometry,imagery_used,created_by,highway,name:fr,wikidata,wikipedia,amenity,religion,operator,resource,substance,name:kn,material,abandoned:landuse,disused,barrier,source,note,loc_name:hi,man_made,addr:housenumber,alt_name,operator:type,natural,hazard,disused:landuse,abandoned:man_made,boundary,contamination,description,informal,old_name
21.6944005,83.5525871,,Point,way/901787438,landfill,,,center,,,,,,,,,,,,,,,yes,,MaxarPremium,,,,,,,,,,,,,,,
21.6890071,83.5515484,,Point,way/901787439,landfill,,,center,,,,,,,,,,,,,,,yes,,MaxarPremium,,,,,,,,,,,,,,,
21.6735767,83.5513218,,Point,way/902079843,landfill,,,center,,,,,,,,,,,,,,,yes,,MaxarPremium,,,,,,,,,,,,,,,
8.7633545,77.6792192,,Point,way/906496376,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9220429,70.3542633,,Point,way/910694971,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9236062,70.3537873,,Point,way/910694972,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.7569267,76.7402738,,Point,way/920244696,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.560466,76.5148383,,Point,way/922586349,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.5579629,76.5157337,,Point,way/922586350,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.5558071,76.5151811,,Point,way/922586351,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.4421648,76.4459761,,Point,way/922691104,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.4697076,76.343362,,Point,way/922790080,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.4654593,76.3341294,,Point,way/922790085,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.2225087,83.0219113,,Point,way/942424637,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.2185223,83.0255538,,Point,way/942424638,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.219971,83.0300921,,Point,way/942424639,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.2244032,83.0280698,,Point,way/942424640,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.1208538,85.0107318,,Point,way/942425667,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.9206974,85.2205288,,Point,way/942642421,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.271464,76.6651313,,Point,way/956340898,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.1839178,81.366688,,Point,way/963745431,landfill,,,center,,,,,,,,,,,,,,,,,MaxarPremium;Esri,,,,,,,,,,,,,,,
21.1825098,81.3654107,,Point,way/963745432,landfill,,,center,,,,,,,,,,,,,,,,,MaxarPremium;Esri,,,,,,,,,,,,,,,
21.9609472,83.3114343,,Point,way/963759788,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.8535849,82.4225342,,Point,way/963759794,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.2038416,85.3136343,,Point,way/965980440,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.2079403,85.3000152,,Point,way/965980441,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.4577567,82.6696622,,Point,way/966220647,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.4496408,82.6205135,,Point,way/966220648,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.4754937,82.6584505,,Point,way/966220649,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.4924251,82.6399326,,Point,way/966220650,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2339747,83.4576201,,Point,way/966633412,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.8033623,84.0481674,,Point,way/967067108,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7609096,83.8546944,,Point,way/968282851,landfill,,,center,"MaxarPremium, retreived 07/2021",,,,,,,,,,,,,,,,MaxarPremium,,,,,,,,,,,,,,,
21.7675124,83.8357204,,Point,way/968282856,landfill,,,center,"MaxarPremium, retreived 07/2021",,,,,,,,,,,,,,,,MaxarPremium,,,,,,,,,,,,,,,
21.8182477,83.9045298,,Point,way/969524460,landfill,,,center,"MaxarPremium, retreived 07/2021",,,,,,,,,,,,,,,,MaxarPremium,,,,,,,,,,,,,,,
21.7936796,83.8970491,,Point,way/969584040,landfill,,,center,"MaxarPremium, retreived 08/2021",,,,,,,,,,,,,,,,MaxarPremium,,,,,,,,,,,,,,,
22.3344835,82.6852807,,Point,way/969882287,landfill,,,center,"MaxarPremium, retreived 08/2021",,,,,,,,,,,,,,,,MaxarPremium,,,,,,,wood,,,,,,,,
19.0986273,73.1126671,,Point,way/972067903,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.9264756,77.7323418,,Point,way/973160756,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.5432894,87.3596737,,Point,way/974481187,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.5946096,92.3031865,,Point,way/974536639,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.5947891,92.303477,,Point,way/974536984,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.5945343,92.3036738,,Point,way/974537005,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.5947434,92.3037615,,Point,way/974537091,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.5944916,92.3038992,,Point,way/974537262,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.5946945,92.3040467,,Point,way/974537320,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.5943268,92.3038074,,Point,way/974571981,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.5943677,92.3035952,,Point,way/974572237,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.5943617,92.3034186,,Point,way/974572321,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.5944587,92.3031552,,Point,way/974572555,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.594182,92.3036073,,Point,way/974572792,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.594219,92.3033621,,Point,way/974573150,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.5942387,92.3031963,,Point,way/974573260,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.5942679,92.3029925,,Point,way/974573573,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.5953647,92.3035902,,Point,way/974583716,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.5953322,92.303765,,Point,way/974583967,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.939202,88.6394313,,Point,way/976685904,landfill,Plot for Housing,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.4125757,82.7372646,,Point,way/985527124,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2121619,85.3646941,,Point,way/991639718,landfill,,,center,,,,,,,,,,,,,,,,,MaxarPremium;Esri,,,,,,,,,,,,,,,
25.1407441,73.458074,,Point,way/992274152,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.4150677,85.7325062,,Point,way/995009782,landfill,,,center,,,,,,,,,,,,,,,,,Esri World Imagery,,,,,,,,,,,,,,,
30.1922797,74.9379855,,Point,way/995014416,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.1823983,74.9536738,,Point,way/995275339,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.3448168,78.861604,,Point,way/999706376,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.2905196,69.1018205,,Point,way/1002028494,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.9422327,88.6374921,,Point,way/1010494815,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0841617,88.262848,,Point,way/1014545680,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.2201874,86.2405138,,Point,way/1016624838,landfill,,,center,,,,,,,,,,,,,,,,,Esri World Imagery,,,,,,,,,,,,,,,
13.180575,80.2831797,,Point,way/1017185167,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.7020107,80.0116799,,Point,way/1017202558,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.9626486,88.395988,,Point,way/1026261230,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.7465182,88.451263,,Point,way/1040250459,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.734457,86.179684,,Point,way/1042436639,landfill,,,center,,,,,,,,,,uranium,,,,,,,Esri World Imagery,,,spoil_heap,,,,,contamination,,,,,,,
22.7306745,86.1793649,,Point,way/1042436640,landfill,,,center,,,,,,,,,,,,,,,,,Esri World Imagery,,,,,,,,contamination,,,,,,,
22.7328912,86.170688,,Point,way/1042436641,landfill,,,center,,,,,,,,,,,,,,,,,Esri World Imagery,,,,,,,,contamination,landfill,,,,,,
22.7299497,86.1717019,,Point,way/1042436642,landfill,,,center,,,,,,,,,,uranium,,,,,,,Esri World Imagery,,,spoil_heap,,,,,contamination,,,,,,,
22.7419639,86.1730268,,Point,way/1042436643,landfill,,,center,,,,,,,,,,,,,,,,,Esri World Imagery,,,,,,,,contamination,,,,,,,
20.9331388,78.9356035,,Point,way/1046050721,landfill,Flyash dump,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.4387444,78.111885,,Point,way/1046273345,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.9727803,85.2083837,,Point,way/1047736110,landfill,,,center,,,,,,,,,,,,,,,yes,,Esri World Imagery,,,,,,,,,,,,,,,
11.4159649,75.9644509,,Point,way/1064628471,landfill,Poovara estate trenching ground,,center,,,,,,,,,Thamarassery Grama Panchayat,,,,,,,,,,,,,,,,,,,,,,,
18.3154854,79.0876095,,Point,way/1072181340,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.2373748,79.089616,,Point,way/1072611772,landfill,Chittoor Municipal Corporation Landfill,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.7029395,74.4814923,,Point,way/1078273625,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.7248932,74.2495885,,Point,way/1078344248,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8810153,79.1107505,,Point,way/1078863153,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.5690431,76.5813347,,Point,way/1079850386,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1800255,77.2486455,,Point,way/1081582102,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.9319548,75.9061235,,Point,way/1088522983,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.9273002,75.9080815,,Point,way/1088522984,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0969629,76.554569,,Point,way/1090551249,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.922734,93.747541,,Point,way/1090653941,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.1975271,87.6634286,,Point,way/1093674709,landfill,,,center,,,,,,,,,,,,,,,,,Esri World Imagery,,,,,,,,,,,,,,,
25.2165045,87.5723409,,Point,way/1093674790,landfill,,,center,,,,,,,,,,,,,,,,,Esri World Imagery,,,,,,,,,,,,,,,
25.1952723,87.6630449,,Point,way/1093674959,landfill,,,center,,,,,,,,,,,,,,,,,Esri World Imagery,,,,,,,,,,,,,,,
21.9586151,82.4034793,,Point,way/1096392408,landfill,Coal Ash Pond,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.6207066,85.1076844,,Point,way/1102803875,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.9528361,79.4535112,,Point,way/1103715945,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.2362249,80.7944177,,Point,way/1104079952,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.2352412,80.7863438,,Point,way/1104079953,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.7310299,82.2000584,,Point,way/1104985182,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6667489,83.189874,,Point,way/1105897795,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.5901941,83.1667935,,Point,way/1105897797,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.5868395,83.1769216,,Point,way/1105897798,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.5774542,83.1220699,,Point,way/1105897801,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.5883532,83.1271506,,Point,way/1105897802,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.56846,83.1548094,,Point,way/1106072233,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.672954,83.125112,,Point,way/1106072234,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.1542768,77.6688176,,Point,way/1119802854,landfill,Bagalur Landfill,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.1067317,77.6464855,,Point,way/1119802855,landfill,Mitaganahalli Landfill,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.1027478,77.6464507,,Point,way/1119802856,landfill,Bellahalli Landfill,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.46495,77.510975,,Point,way/1148897555,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.3403902,78.2351773,,Point,way/1152231847,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0393011,73.0594316,,Point,way/1152267879,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0593125,73.0609336,,Point,way/1152267993,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.6085812,73.7964267,,Point,way/1153050259,landfill,Mapusa Municipal Landfill,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0417125,73.7815734,,Point,way/1153422779,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.529437,73.7829088,,Point,way/1154093133,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1141545,78.1773859,,Point,way/1161447760,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1018137,78.1138658,,Point,way/1161447768,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.9539177,79.3097226,,Point,way/1162988812,landfill,,,center,,,,,,,,,,,,,,,yes,,,,,,,,,,contamination,,works,hazard,chromate,Abandoned Factory site of TCCl with piles of Chromium sludge waste containing hexavelent Chromium wich is leeching into ground and surface water,yes,Tamil Nadu Chromates and Chemicals Limited
15.4023672,73.7907618,,Point,way/1166324950,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.7436133,77.1647233,,Point,way/1174458540,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.7555633,77.1636122,,Point,way/1174536151,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.7526839,77.162405,,Point,way/1175896949,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.7529792,77.1620724,,Point,way/1175896966,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.7541669,77.1615277,,Point,way/1176131154,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
29.2004808,79.5342895,,Point,way/1176509343,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.7235377,77.1619066,,Point,way/1176576162,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.7224778,77.1775051,,Point,way/1177222868,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.7227281,77.1693637,,Point,way/1177245477,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.7530219,77.1614575,,Point,way/1177547177,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.7519573,77.1612607,,Point,way/1177576575,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
12.480462,78.5508947,,Point,way/1177928706,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.7443631,77.1574677,,Point,way/1179943437,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,wetland,,,,,,,,
28.7444203,77.1572331,,Point,way/1180003625,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.7476322,77.1587358,,Point,way/1180980348,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.746487,77.1581499,,Point,way/1180980350,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.74643,77.1585323,,Point,way/1180980360,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.7480851,77.1573813,,Point,way/1181342832,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.7476541,77.1568859,,Point,way/1181342839,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.7472849,77.1566628,,Point,way/1181342843,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.7482748,77.1569187,,Point,way/1181342846,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.7487151,77.1574337,,Point,way/1182290169,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.7493827,77.1579743,,Point,way/1182290185,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,wetland,,,,,,,yes,
28.7459994,77.1626108,,Point,way/1186804310,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.7369268,77.1610594,,Point,way/1189514227,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.6223706,75.3994618,,Point,way/1190082448,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.7510943,77.1691778,,Point,way/1192637691,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.7445575,77.1680291,,Point,way/1194263911,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
28.7461057,77.1643643,,Point,way/1195586183,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.6692577,75.7401612,,Point,way/1198721076,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.6678604,75.7404479,,Point,way/1198721077,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.6623618,75.7432439,,Point,way/1198721587,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.2589511,86.6243487,,Point,way/1201236212,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.2521705,77.5377113,,Point,way/1206613274,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6608086,77.0976065,,Point,way/1210865044,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unregulated,,
23.3516999,74.9968359,,Point,way/1214593049,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6640189,73.9917525,,Point,way/1216510138,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.2442254,72.8402375,,Point,way/1218246459,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.9175901,77.4944354,,Point,way/1219569943,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9773286,75.8876109,,Point,way/1227636895,landfill,Flyash Dump,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9723396,75.8645331,,Point,way/1227636896,landfill,Flyash Dump,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.12683,81.9336426,,Point,way/1230398427,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.1237799,81.9262719,,Point,way/1230398428,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.93256,81.9263961,,Point,way/1230412677,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9322192,81.9264088,,Point,way/1230412685,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9319176,81.9273974,,Point,way/1230412692,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9298413,81.9252223,,Point,way/1230706671,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9293654,81.9268227,,Point,way/1231165693,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9293876,81.9264651,,Point,way/1231165694,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9286015,81.9266688,,Point,way/1231165718,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9291648,81.9258598,,Point,way/1231165723,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9287444,81.9259842,,Point,way/1231165729,landfill,,,center,,,,,,,,,,,,,,,,,Local knowledge,,,,,,,,,,,,,,,
16.9287003,81.9248312,,Point,way/1231169976,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9284291,81.9247726,,Point,way/1231169983,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9282245,81.924857,,Point,way/1232501637,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9312929,81.9267863,,Point,way/1232742943,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9311312,81.9267435,,Point,way/1232742954,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9308634,81.9268921,,Point,way/1232742961,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9305211,81.9267558,,Point,way/1232742976,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9302191,81.9269753,,Point,way/1232742990,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.930307,81.9268916,,Point,way/1232742996,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9305665,81.9265624,,Point,way/1232743041,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9412233,81.9310752,,Point,way/1234110173,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9414341,81.9323366,,Point,way/1234110216,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9415529,81.9322568,,Point,way/1234110217,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9414584,81.9325503,,Point,way/1234110218,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9413451,81.9325961,,Point,way/1234110219,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9409183,81.9335246,,Point,way/1234110236,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9409019,81.9332685,,Point,way/1234110245,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9410567,81.9329557,,Point,way/1234110248,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9411267,81.9327309,,Point,way/1234110249,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.940709,81.9334231,,Point,way/1234110267,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9410738,81.9320515,,Point,way/1234110289,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.940976,81.9323317,,Point,way/1234110293,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9406238,81.9333906,,Point,way/1234699399,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9405925,81.9334855,,Point,way/1234699400,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
